,author_ID,Gender,Repo_name,Commit_datetime,Commit_message,Added,Deleted,Modified,Removed,Day,MSG_LEN,Tag,Message,Tag_type,Message_Type,tagMessageAccuracy,Commit_Type,Commit_Type_2,Project_Type,team_info,count_of_females,count_of_males,predicted_tags
18221,ca6znqre,F,csc216-T-P2-55,2020-11-03 15:30:55,[testing] menuManager,3.0,1.0,20.0,0.0,1,21.0,TESTING, menuManager,Testing,Implementation,False,ImplementationTesting,test,Team P2,mixed,1,1,[test]
18222,ca6znqre,F,csc216-T-P2-55,2020-11-03 15:25:41,[testing] MenuManager,3.0,1.0,20.0,0.0,1,21.0,TESTING, MenuManager,Testing,Implementation,False,ImplementationTesting,test,Team P2,mixed,1,1,[test]
18223,ca6znqre,F,csc216-T-P2-55,2020-11-03 14:16:45,[implementation ; testing] OrderManager,3.0,1.0,21.0,0.0,1,39.0,Untagged,[implementation ; testing] OrderManager,Untagged,ImplementationTesting,Untagged,ImplementationTesting,untagged,Team P2,mixed,1,1,[implementation]
18224,ca6znqre,F,csc216-T-P2-55,2020-11-03 12:40:44,-,3.0,1.0,21.0,0.0,1,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18225,ca6znqre,F,csc216-T-P2-55,2020-11-03 12:37:59,-,3.0,1.0,21.0,0.0,1,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18226,ca6znqre,F,csc216-T-P2-55,2020-11-03 12:34:19,[implementation ; testing] MenuManager,3.0,1.0,21.0,0.0,1,38.0,Untagged,[implementation ; testing] MenuManager,Untagged,ImplementationTesting,Untagged,ImplementationTesting,untagged,Team P2,mixed,1,1,[implementation]
18207,ca6znqre,F,csc216-T-P2-55,2020-11-04 22:19:52,-,2.0,1.0,21.0,0.0,2,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18214,ca6znqre,F,csc216-T-P2-55,2020-11-03 22:06:09,-,3.0,1.0,20.0,0.0,1,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18227,ca6znqre,F,csc216-T-P2-55,2020-11-03 12:01:43,-,3.0,1.0,21.0,0.0,1,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18228,ca6znqre,F,csc216-T-P2-55,2020-11-03 11:59:59,[implementation ; testing] MenuManager,3.0,1.0,21.0,0.0,1,38.0,Untagged,[implementation ; testing] MenuManager,Untagged,ImplementationTesting,Untagged,ImplementationTesting,untagged,Team P2,mixed,1,1,[implementation]
18229,ca6znqre,F,csc216-T-P2-55,2020-11-03 11:16:22,-,3.0,1.0,21.0,0.0,1,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18230,ca6znqre,F,csc216-T-P2-55,2020-11-03 11:16:18,-,3.0,1.0,21.0,0.0,1,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18231,ca6znqre,F,csc216-T-P2-55,2020-11-03 11:14:29,-,3.0,1.0,21.0,0.0,1,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18212,ca6znqre,F,csc216-T-P2-55,2020-11-03 22:33:14,[implementation] reader,3.0,1.0,20.0,0.0,1,23.0,IMPLEMENTATION, reader,Implementation,Misc,False,Implementation,implementation,Team P2,mixed,1,1,[implementation]
18211,ca6znqre,F,csc216-T-P2-55,2020-11-03 22:40:53,[testing] data4.txt,3.0,1.0,20.0,0.0,1,19.0,TESTING, data4.txt,Testing,Misc,False,Testing,test,Team P2,mixed,1,1,[test]
18210,ca6znqre,F,csc216-T-P2-55,2020-11-04 20:42:53,-,3.0,1.0,20.0,0.0,2,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18209,ca6znqre,F,csc216-T-P2-55,2020-11-04 20:44:15,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-55.git into main  Conflicts:  Project2/src/edu/ncsu/csc216/hloj/model/io/HLOJDataReader.java  Project2/test-files/test1.txt  Project2/test/edu/ncsu/csc216/hloj/model/io/HLOJDataReaderTest.java ,3.0,1.0,20.0,0.0,2,273.0,Untagged,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-55.git into main  Conflicts:  Project2/src/edu/ncsu/csc216/hloj/model/io/HLOJDataReader.java  Project2/test-files/test1.txt  Project2/test/edu/ncsu/csc216/hloj/model/io/HLOJDataReaderTest.java ,Untagged,Testing,Untagged,Testing,untagged,Team P2,mixed,1,1,[test]
18208,ca6znqre,F,csc216-T-P2-55,2020-11-04 22:19:45,[debugging] alot of things,3.0,1.0,20.0,0.0,2,26.0,DEBUGGING, alot of things,Implementation,Misc,False,Implementation,debugging,Team P2,mixed,1,1,[debugging]
18213,ca6znqre,F,csc216-T-P2-55,2020-11-03 22:07:23,-,3.0,1.0,20.0,0.0,1,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18250,ca6znqre,F,csc216-T-P2-55,2020-10-30 17:25:50,[testing],3.0,1.0,21.0,0.0,4,9.0,TESTING,,Testing,Misc,False,Testing,test,Team P2,mixed,1,1,[test]
18253,ca6znqre,F,csc216-T-P2-55,2020-10-29 20:48:16,[implementation] woOeman,3.0,0.0,25.0,0.0,3,24.0,IMPLEMENTATION, woOeman,Implementation,Misc,False,Implementation,implementation,Team P2,mixed,1,1,[implementation]
18248,ca6znqre,F,csc216-T-P2-55,2020-10-31 10:38:26,[testing] UniqueList,3.0,1.0,21.0,0.0,5,20.0,TESTING, UniqueList,Testing,Misc,False,Testing,test,Team P2,mixed,1,1,[test]
18261,ca6znqre,F,csc216-T-P2-55,2020-10-27 20:46:43,[implementation] customer manager,24.0,0.0,25.0,0.0,1,33.0,IMPLEMENTATION, customer manager,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
18260,ca6znqre,F,csc216-T-P2-55,2020-10-28 11:12:01,[implementation] manager classes,24.0,0.0,25.0,0.0,2,32.0,IMPLEMENTATION, manager classes,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
18259,ca6znqre,F,csc216-T-P2-55,2020-10-28 18:33:19,[implementation] working on OrderManager,24.0,0.0,25.0,0.0,2,40.0,IMPLEMENTATION, working on OrderManager,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
18237,ca6znqre,F,csc216-T-P2-55,2020-11-03 09:57:38,[implementation] sorted list add method,3.0,1.0,21.0,0.0,1,39.0,IMPLEMENTATION, sorted list add method,Implementation,Misc,False,Implementation,implementation,Team P2,mixed,1,1,[implementation]
18236,ca6znqre,F,csc216-T-P2-55,2020-11-03 10:05:09,-,3.0,1.0,21.0,0.0,1,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18196,ca6znqre,F,csc216-T-P2-55,2020-11-05 00:00:52,[testing] HLOJReader,2.0,1.0,21.0,0.0,3,20.0,TESTING, HLOJReader,Testing,Misc,False,Testing,test,Team P2,mixed,1,1,[test]
18195,ca6znqre,F,csc216-T-P2-55,2020-11-05 00:12:00,-,2.0,1.0,21.0,0.0,3,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18258,ca6znqre,F,csc216-T-P2-55,2020-10-28 21:28:23,[implementation] order manager,24.0,0.0,25.0,0.0,2,30.0,IMPLEMENTATION, order manager,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
18257,ca6znqre,F,csc216-T-P2-55,2020-10-28 21:29:41,[implementation] order manager test,24.0,0.0,25.0,0.0,2,35.0,IMPLEMENTATION, order manager test,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
18256,ca6znqre,F,csc216-T-P2-55,2020-10-29 17:23:25,Implementation working on io package,3.0,0.0,25.0,0.0,3,36.0,Untagged,Implementation working on io package,Untagged,Implementation,Untagged,Implementation,untagged,Team P2,mixed,1,1,[implementation]
18255,ca6znqre,F,csc216-T-P2-55,2020-10-29 17:33:42,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-55.git into main,3.0,0.0,25.0,0.0,3,96.0,Untagged,Merge branch 'main' of https://github.ncsu.edu/engr-csc216-fall2020/csc216-T-P2-55.git into main,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18194,ca6znqre,F,csc216-T-P2-55,2020-11-05 09:02:40,debugging,2.0,1.0,21.0,0.0,3,9.0,Untagged,debugging,Untagged,Implementation,Untagged,Implementation,untagged,Team P2,mixed,1,1,[debugging]
18193,ca6znqre,F,csc216-T-P2-55,2020-11-05 09:07:20,updated writer format,2.0,1.0,21.0,0.0,3,21.0,Untagged,updated writer format,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18249,ca6znqre,F,csc216-T-P2-55,2020-10-30 17:28:56,[testing] OrderItem,3.0,1.0,21.0,0.0,4,19.0,TESTING, OrderItem,Testing,Misc,False,Testing,test,Team P2,mixed,1,1,[test]
18238,ca6znqre,F,csc216-T-P2-55,2020-11-03 00:07:35,adding in order,3.0,1.0,21.0,0.0,1,15.0,Untagged,adding in order,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[test]
18263,ca6znqre,F,csc216-T-P2-55,2020-10-27 09:03:26,-,24.0,0.0,25.0,0.0,1,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18241,ca6znqre,F,csc216-T-P2-55,2020-11-02 11:08:31,[implementation] working on lists,3.0,1.0,21.0,0.0,0,33.0,IMPLEMENTATION, working on lists,Implementation,Misc,False,Implementation,implementation,Team P2,mixed,1,1,[implementation]
18247,ca6znqre,F,csc216-T-P2-55,2020-10-31 10:46:24,-,3.0,1.0,21.0,0.0,5,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18246,ca6znqre,F,csc216-T-P2-55,2020-10-31 11:03:48,[testing] Order,3.0,1.0,21.0,0.0,5,15.0,TESTING, Order,Testing,Misc,False,Testing,test,Team P2,mixed,1,1,[test]
18245,ca6znqre,F,csc216-T-P2-55,2020-10-31 11:08:13,[testing] uniqueList,3.0,1.0,21.0,0.0,5,20.0,TESTING, uniqueList,Testing,Misc,False,Testing,test,Team P2,mixed,1,1,[test]
18244,ca6znqre,F,csc216-T-P2-55,2020-10-31 11:12:52,-,3.0,1.0,21.0,0.0,5,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18243,ca6znqre,F,csc216-T-P2-55,2020-10-31 11:12:59,-,3.0,1.0,21.0,0.0,5,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18242,ca6znqre,F,csc216-T-P2-55,2020-10-31 13:36:53,-,3.0,1.0,21.0,0.0,5,1.0,Untagged,-,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[implementation]
18239,ca6znqre,F,csc216-T-P2-55,2020-11-02 23:40:06,[implementation ; testing] Order,3.0,1.0,21.0,0.0,0,32.0,Untagged,[implementation ; testing] Order,Untagged,ImplementationTesting,Untagged,ImplementationTesting,untagged,Team P2,mixed,1,1,[implementation]
18240,ca6znqre,F,csc216-T-P2-55,2020-11-02 13:09:07,[uniquelist],3.0,1.0,21.0,0.0,0,12.0,UNIQUELIST,,Misc,Misc,True,Misc,misc,Team P2,mixed,1,1,[test]
18215,ca6znqre,F,csc216-T-P2-55,2020-11-03 22:06:04,[debugging] MenuManager,3.0,1.0,20.0,0.0,1,23.0,DEBUGGING, MenuManager,Implementation,Implementation,True,Implementation,debugging,Team P2,mixed,1,1,[debugging]
27463,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-21 20:40:27,[Skeleton] Created Project2 folder,203.0,0.0,1.0,0.0,2,34.0,SKELETON, Created Project2 folder,Misc,Misc,True,Misc,skeleton,Team P2,mixed,1,1,[skeleton]
27462,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-21 20:52:33,[Skeleton] Added HLOJ class and classes in view package,197.0,0.0,2.0,0.0,2,55.0,SKELETON, Added HLOJ class and classes in view package,Misc,Misc,True,Misc,skeleton,Team P2,mixed,1,1,[skeleton]
27461,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-22 02:30:41,[Skeleton] Implemented ModelException and skeleton of Customer,195.0,0.0,3.0,0.0,3,62.0,SKELETON, Implemented ModelException and skeleton of Customer,Misc,Implementation,False,Implementation,skeleton,Team P2,mixed,1,1,[skeleton]
14712,g8xsmtopyc,M,csc216-T-P2-58,2020-10-22 12:18:46,[Implementation][Skeletons] Added Skeletons for manager and io,178.0,0.0,19.0,0.0,3,62.0,IMPLEMENTATION, Added Skeletons for manager and io,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
27460,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-22 02:46:39,[Test] Created skeleton of CustomerTest and ModelExceptionTest,193.0,0.0,4.0,0.0,3,62.0,TEST, Created skeleton of CustomerTest and ModelExceptionTest,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[skeleton]
27443,y8nwf1nyx2,F,csc216-T-P2-58,2020-11-07 11:21:56,[Coverage] Increased coverage for Customer and Order classes,173.0,0.0,2.0,0.0,5,60.0,COVERAGE, Increased coverage for Customer and Order classes,Testing,Testing,True,Testing,misc,Team P2,mixed,1,1,[test]
27458,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-22 05:02:40,[Skeleton] Created skeleton for OrderItem and OrderItemTest,189.0,0.0,8.0,0.0,3,59.0,SKELETON, Created skeleton for OrderItem and OrderItemTest,Misc,Testing,False,Testing,skeleton,Team P2,mixed,1,1,[skeleton]
14711,g8xsmtopyc,M,csc216-T-P2-58,2020-10-22 12:24:18,[Implementation][Skeletons] Added test cases for manager and io.,174.0,1.0,21.0,0.0,3,64.0,IMPLEMENTATION, Added test cases for manager and io.,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[test]
14710,g8xsmtopyc,M,csc216-T-P2-58,2020-10-22 12:44:21,Fixed Test placement,173.0,0.0,22.0,0.0,3,20.0,Untagged,Fixed Test placement,Untagged,ImplementationTesting,Untagged,ImplementationTesting,untagged,Team P2,mixed,1,1,[test]
14709,g8xsmtopyc,M,csc216-T-P2-58,2020-10-22 23:33:57,Added try/catch to fix red ball.,173.0,0.0,22.0,0.0,3,32.0,Untagged,Added try/catch to fix red ball.,Untagged,Implementation,Untagged,Implementation,untagged,Team P2,mixed,1,1,[bugfix]
14708,g8xsmtopyc,M,csc216-T-P2-58,2020-10-22 23:39:31,Reverted changes to GUI.,173.0,0.0,21.0,0.0,3,24.0,Untagged,Reverted changes to GUI.,Untagged,Implementation,Untagged,Implementation,untagged,Team P2,mixed,1,1,[style]
14707,g8xsmtopyc,M,csc216-T-P2-58,2020-10-29 18:52:53,[Implementation] manager and io classes.,173.0,0.0,19.0,0.0,3,40.0,IMPLEMENTATION, manager and io classes.,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
14706,g8xsmtopyc,M,csc216-T-P2-58,2020-11-05 16:17:59,[Implementation} ; [Testing] Reached 80% in testing.,173.0,0.0,12.0,0.0,3,52.0,TESTING,[Implementation} ;  Reached 80% in testing.,Testing,ImplementationTesting,True,ImplementationTesting,test,Team P2,mixed,1,1,[test]
27441,y8nwf1nyx2,F,csc216-T-P2-58,2020-11-07 23:53:56,[Test] Ran and completed black box tests,0.0,1.0,0.0,0.0,5,40.0,TEST, Ran and completed black box tests,Testing,Testing,True,Testing,test,Team P2,mixed,1,1,[test]
27442,y8nwf1nyx2,F,csc216-T-P2-58,2020-11-07 23:46:15,[Implementation][Javadoc] Implemented HLOJDataReader and generated Javadoc,0.0,0.0,0.0,0.0,5,74.0,IMPLEMENTATION, Implemented HLOJDataReader and generated Javadoc,Implementation,DocumentationImplementation,True,DocumentationImplementation,implementation,Team P2,mixed,1,1,[implementation]
27444,y8nwf1nyx2,F,csc216-T-P2-58,2020-11-07 09:40:30,[Coverage] Increased coverage for UniqueList,173.0,0.0,4.0,0.0,5,44.0,COVERAGE, Increased coverage for UniqueList,Testing,Testing,True,Testing,misc,Team P2,mixed,1,1,[test]
27445,y8nwf1nyx2,F,csc216-T-P2-58,2020-11-06 19:30:13,[Debug] Fixed test failure for compareTo() method in OrderItem and updated Javadoc comments for all classes that implement a compareTo() method,173.0,0.0,6.0,0.0,4,143.0,DEBUG, Fixed test failure for compareTo() method in OrderItem and updated Javadoc comments for all classes that implement a compareTo() method,Implementation,DocumentationImplementationTestingStyling,True,DocumentationImplementationTestingStyling,debugging,Team P2,mixed,1,1,[debugging]
27446,y8nwf1nyx2,F,csc216-T-P2-58,2020-11-06 19:17:01,[Debug] Fixed test failure for compareTo() method in MenuItem and modified OrderItem for debugging,173.0,0.0,11.0,0.0,4,98.0,DEBUG, Fixed test failure for compareTo() method in MenuItem and modified OrderItem for debugging,Implementation,ImplementationTesting,True,ImplementationTesting,debugging,Team P2,mixed,1,1,[debugging]
27447,y8nwf1nyx2,F,csc216-T-P2-58,2020-11-06 12:01:38,[Debug] Fixed errors in UniqueList and test failures in UniqueListTest,173.0,0.0,12.0,0.0,4,70.0,DEBUG, Fixed errors in UniqueList and test failures in UniqueListTest,Implementation,ImplementationTesting,True,ImplementationTesting,debugging,Team P2,mixed,1,1,[debugging]
27448,y8nwf1nyx2,F,csc216-T-P2-58,2020-11-05 14:27:43,[Debug] Fixing test errors and failures in UniqueList,173.0,0.0,18.0,0.0,3,53.0,DEBUG, Fixing test errors and failures in UniqueList,Implementation,ImplementationTesting,True,ImplementationTesting,debugging,Team P2,mixed,1,1,[debugging]
27449,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-29 23:27:42,[Implementation][Test] Implemented UniqueList and UniqueListTest and modified SortedList and MenuItemTest,173.0,0.0,18.0,0.0,3,105.0,IMPLEMENTATION, Implemented UniqueList and UniqueListTest and modified SortedList and MenuItemTest,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
27450,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-29 18:32:33,[Debug] Fixed SortedList and SortedListTest errors and some MenuItem errors,173.0,0.0,19.0,0.0,3,75.0,DEBUG, Fixed SortedList and SortedListTest errors and some MenuItem errors,Implementation,ImplementationTesting,True,ImplementationTesting,debugging,Team P2,mixed,1,1,[debugging]
27451,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-29 15:30:39,[Implementation][Test] Implemented Order; OrderTest; part of UniqueList; part of UniqueListTest; and part of SortedList,173.0,0.0,20.0,0.0,3,119.0,IMPLEMENTATION, Implemented Order; OrderTest; part of UniqueList; part of UniqueListTest; and part of SortedList,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
27453,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-26 15:07:17,[Implementation] Fixed ModelException error in Order class' addMenuItem() method,173.0,0.0,21.0,0.0,0,80.0,IMPLEMENTATION, Fixed ModelException error in Order class' addMenuItem() method,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
27454,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-22 23:01:57,[Skeleton] Fixing ModelException errors,173.0,0.0,22.0,0.0,3,39.0,SKELETON, Fixing ModelException errors,Misc,Implementation,False,Implementation,skeleton,Team P2,mixed,1,1,[skeleton]
27455,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-22 10:51:19,[Skeleton][Test] Created skeleton for UniqueList and UniqueListTest,183.0,0.0,14.0,0.0,3,67.0,SKELETON, Created skeleton for UniqueList and UniqueListTest,Misc,Testing,False,Testing,skeleton,Team P2,mixed,1,1,[skeleton]
27456,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-22 10:11:14,[Skeleton][Test] Modified Order and OrderItem and created skeleton for SortedList and SortedListTest,185.0,0.0,12.0,0.0,3,100.0,SKELETON, Modified Order and OrderItem and created skeleton for SortedList and SortedListTest,Misc,Testing,False,Testing,skeleton,Team P2,mixed,1,1,[skeleton]
27457,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-22 05:53:45,[Skeleton] Created skeleton for Order and OrderTest,187.0,0.0,10.0,0.0,3,51.0,SKELETON, Created skeleton for Order and OrderTest,Misc,Testing,False,Testing,skeleton,Team P2,mixed,1,1,[skeleton]
27459,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-22 03:44:53,[Skeleton][Test] Modified ModelExceptionTest; CustomerTest; and Customer; implemented skeleton for MenuItem; and created MenuItemTest,191.0,0.0,6.0,0.0,3,133.0,SKELETON, Modified ModelExceptionTest; CustomerTest; and Customer; implemented skeleton for MenuItem; and created MenuItemTest,Misc,ImplementationTesting,False,ImplementationTesting,skeleton,Team P2,mixed,1,1,[skeleton]
27452,y8nwf1nyx2,F,csc216-T-P2-58,2020-10-29 06:41:11,[Implementation][Test] Implemented Customer; CustomerTest; MenuItem; MenuItemTest; ModelExceptionTest; OrderItem; OrderItemTest; part of SortedList; part of SortedListTest; and part of UniqueList,173.0,0.0,20.0,0.0,3,195.0,IMPLEMENTATION, Implemented Customer; CustomerTest; MenuItem; MenuItemTest; ModelExceptionTest; OrderItem; OrderItemTest; part of SortedList; part of SortedListTest; and part of UniqueList,Implementation,ImplementationTesting,True,ImplementationTesting,implementation,Team P2,mixed,1,1,[implementation]
5691,jjpwfqhoon,F,csc216-T-P2-64,2020-11-04 18:28:24,Fixed logic error in Writer class,125.0,1.0,24.0,0.0,2,33.0,Untagged,Fixed logic error in Writer class,Untagged,Implementation,Untagged,Implementation,untagged,Team P2,mixed,1,1,[implementation]
5690,jjpwfqhoon,F,csc216-T-P2-64,2020-11-04 18:42:49,Fixed logic error in UniqueList,125.0,1.0,24.0,0.0,2,31.0,Untagged,Fixed logic error in UniqueList,Untagged,Implementation,Untagged,Implementation,untagged,Team P2,mixed,1,1,[debugging]
5689,jjpwfqhoon,F,csc216-T-P2-64,2020-11-04 19:13:09,Fixed more logic errors and addded tests,125.0,1.0,24.0,0.0,2,40.0,Untagged,Fixed more logic errors and addded tests,Untagged,ImplementationTesting,Untagged,ImplementationTesting,untagged,Team P2,mixed,1,1,[test]
5688,jjpwfqhoon,F,csc216-T-P2-64,2020-11-04 20:47:40,fixed more logic errors,125.0,1.0,24.0,0.0,2,23.0,Untagged,fixed more logic errors,Untagged,Implementation,Untagged,Implementation,untagged,Team P2,mixed,1,1,[debugging]
5687,jjpwfqhoon,F,csc216-T-P2-64,2020-11-04 21:20:25,Fixed functionality of Reader and added tests,125.0,1.0,24.0,0.0,2,45.0,Untagged,Fixed functionality of Reader and added tests,Untagged,ImplementationTesting,Untagged,ImplementationTesting,untagged,Team P2,mixed,1,1,[test]
5686,jjpwfqhoon,F,csc216-T-P2-64,2020-11-04 21:35:04,made updates to error handling in Reader,125.0,1.0,24.0,0.0,2,40.0,Untagged,made updates to error handling in Reader,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[test]
5685,jjpwfqhoon,F,csc216-T-P2-64,2020-11-04 21:48:56,added more error handling,125.0,1.0,24.0,0.0,2,25.0,Untagged,added more error handling,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[debugging]
5684,jjpwfqhoon,F,csc216-T-P2-64,2020-11-04 21:51:20,added more error handling,125.0,1.0,24.0,0.0,2,25.0,Untagged,added more error handling,Untagged,Misc,Untagged,Misc,untagged,Team P2,mixed,1,1,[debugging]
5692,jjpwfqhoon,F,csc216-T-P2-64,2020-11-04 18:25:03,[Implementation] Completed functionality of Writer and fixed errors in UniqueList,125.0,1.0,24.0,0.0,2,81.0,IMPLEMENTATION, Completed functionality of Writer and fixed errors in UniqueList,Implementation,Implementation,True,Implementation,implementation,Team P2,mixed,1,1,[implementation]
